Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind direction at 100m (deg),air pressure at 100m (Pa),air temperature at 100m (C)
2012,1,21,10,30,4.45,96.15,99100,-3.94
2012,1,21,11,30,4.14,116.4,99100,-4.2
2012,1,21,12,30,4.43,126.92,99060,-4.49
2012,1,21,13,30,4.74,133.1,99030,-4.46
2012,1,21,14,30,4.6000000000000005,136.54,99020,-4.3
2012,1,21,15,30,4.26,131.87,99040,-4.15
2012,1,21,16,30,4.9,128.23,99030,-4.07
2012,1,21,17,30,5.54,120.29,99050,-3.88
2012,1,21,18,30,6.44,121.01,99040,-3.66
2012,1,21,19,30,7.84,130.99,99040,-3.87
2012,1,21,20,30,9.86,139.34,99020,-4.41
2012,1,21,21,30,11.65,143.96,98950,-4.89
2012,1,21,22,30,13.92,147.12,98850,-5.47
2012,1,21,23,30,15.42,150.48,98780,-6.36
2012,1,22,0,30,15.71,153.71,98710,-6.17
2012,1,22,1,30,15.46,156.02,98640,-6.07
2012,1,22,2,30,15.57,160.1,98600,-5.67
2012,1,22,3,30,15.34,162.99,98490,-5.49
2012,1,22,4,30,14.43,164.77,98400,-5.4
2012,1,22,5,30,13.530000000000001,166.13,98360,-5.22
2012,1,22,6,30,13.34,162.73,98300,-4.66
2012,1,22,7,30,13.27,157.86,98200,-4.3500000000000005
2012,1,22,8,30,13.700000000000001,159.33,98140,-4.4
2012,1,22,9,30,12.31,167.56,98090,-3.97
2012,1,22,10,30,11.11,171.34,98020,-2.94
2012,1,22,11,30,10.290000000000001,173.72,97940,-1.6600000000000001
2012,1,22,12,30,9.200000000000001,173.75,97810,-0.74
2012,1,22,13,30,9.82,169.5,97700,-0.02
2012,1,22,14,30,11.15,165.03,97620,0.6900000000000001
2012,1,22,15,30,13.030000000000001,160.78,97540,1.33
2012,1,22,16,30,14.07,163.36,97490,2.06
2012,1,22,17,30,14.75,166.44,97390,2.96
2012,1,22,18,30,17.06,163.67000000000002,97240,3.65
2012,1,22,19,30,16.490000000000002,167.45000000000002,97160,4.3
2012,1,22,20,30,16.18,170.76,97100,4.79
2012,1,22,21,30,14.96,165.78,96930,4.71
2012,1,22,22,30,16.22,162.05,96770,4.94
2012,1,22,23,30,12.39,167.29,96540,5.74
2012,1,23,0,30,15.14,176.48,96490,7.25
2012,1,23,1,30,13.85,193.63,96400,8.35
2012,1,23,2,30,13.66,178.53,96280,9.52
2012,1,23,3,30,13.16,188.24,96250,7.79
2012,1,23,4,30,12.59,195.09,96130,7.890000000000001
2012,1,23,5,30,15.15,213.92000000000002,96080,8
2012,1,23,6,30,14.19,214.68,96110,7.17
2012,1,23,7,30,14.91,215.75,96140,6.03
2012,1,23,8,30,14.42,212.44,96120,4.62
2012,1,23,9,30,13.780000000000001,224.16,96140,3.25
2012,1,23,10,30,14.06,244.36,96210,2.11
2012,1,23,11,30,15.290000000000001,249.17000000000002,96300,1.8900000000000001
2012,1,23,12,30,14.93,254.47,96390,1.07
2012,1,23,13,30,14.81,258.37,96550,0.35000000000000003
2012,1,23,14,30,16.240000000000002,261.22,96750,-0.54
2012,1,23,15,30,14.89,261.06,96950,-1.32
2012,1,23,16,30,16.240000000000002,261.76,97170,-2
2012,1,23,17,30,17.01,266.42,97350,-2.74
2012,1,23,18,30,16.22,270.55,97510,-3.22
2012,1,23,19,30,16.31,273.34000000000003,97630,-3.5
2012,1,23,20,30,14.24,276.89,97760,-3.56
2012,1,23,21,30,13.3,274.91,97830,-3.54
2012,1,23,22,30,12.58,278.46,97910,-3.65
2012,1,23,23,30,11.52,279.08,97960,-3.95
2012,1,24,0,30,11.07,281.46,98050,-4.34
2012,1,24,1,30,10.63,282,98130,-4.78
2012,1,24,2,30,10.02,281.47,98210,-5.17
2012,1,24,3,30,9.72,282.57,98280,-5.57
2012,1,24,4,30,9.47,282.7,98420,-5.93
2012,1,24,5,30,9.36,283.78000000000003,98520,-6.33
2012,1,24,6,30,9.52,286.89,98620,-6.76
2012,1,24,7,30,9.52,287.63,98750,-7.08
2012,1,24,8,30,8.67,295.51,98850,-6.98
2012,1,24,9,30,8.05,303.66,98990,-6.46
2012,1,24,10,30,7.16,308.99,99060,-5.74
2012,1,24,11,30,6.2,308.7,99070,-5.03
2012,1,24,12,30,5.53,303.95,99060,-4.29
2012,1,24,13,30,5.7700000000000005,295.56,99130,-3.65
2012,1,24,14,30,5.62,295.67,99200,-3.23
2012,1,24,15,30,5.33,294.49,99240,-3.29
2012,1,24,16,30,3.7800000000000002,299.82,99310,-3.42
2012,1,24,17,30,3.31,308.62,99370,-3.62
2012,1,24,18,30,4.3100000000000005,310.96,99400,-3.93
2012,1,24,19,30,4.28,307.34000000000003,99480,-4.12
2012,1,24,20,30,2.98,295.55,99530,-4.14
2012,1,24,21,30,2.88,303.44,99480,-4.19
2012,1,24,22,30,3.25,301.81,99490,-4.48
2012,1,24,23,30,2.8000000000000003,273.40000000000003,99520,-4.49
2012,1,25,0,30,3.12,269.01,99560,-4.5600000000000005
2012,1,25,1,30,2.99,255.57,99580,-4.62
2012,1,25,2,30,2.0100000000000002,275.59000000000003,99570,-4.53
2012,1,25,3,30,1.1,286.33,99560,-4.37
2012,1,25,4,30,1.52,216.11,99550,-4.13
2012,1,25,5,30,0.39,194.70000000000002,99540,-3.8000000000000003
2012,1,25,6,30,1.28,359.79,99480,-3.46
2012,1,25,7,30,0.68,132.25,99450,-2.93
2012,1,25,8,30,2.79,148.86,99440,-2.43
2012,1,25,9,30,4.42,150.03,99460,-2.1
2012,1,25,10,30,4.96,154.97,99430,-2.29
2012,1,25,11,30,4.72,155.14000000000001,99450,-2.25
2012,1,25,12,30,4.57,146.25,99300,-2.2
2012,1,25,13,30,5.44,140.33,99190,-1.84
2012,1,25,14,30,4.98,138.48,99110,-1.72
2012,1,25,15,30,4.72,136.26,99030,-1.6300000000000001
2012,1,25,16,30,6.63,143.16,98940,-1.28
2012,1,25,17,30,7.99,142.94,98850,-1.04
2012,1,25,18,30,8.11,146.01,98780,-0.9
2012,1,25,19,30,8.540000000000001,149.46,98730,-1.02
2012,1,25,20,30,8.93,158.17000000000002,98710,-1.31
2012,1,25,21,30,7.7700000000000005,164.77,98700,-1.31
2012,1,25,22,30,6.42,167.94,98670,-1.28
2012,1,25,23,30,6.24,167.35,98600,-1.16
2012,1,26,0,30,5.5,164.99,98530,-0.98
2012,1,26,1,30,6.05,163.62,98470,-0.76
2012,1,26,2,30,4.86,164.74,98380,-0.62
2012,1,26,3,30,4.72,156.82,98290,-0.46
2012,1,26,4,30,4.13,149.84,98200,-0.4
2012,1,26,5,30,4.99,150.69,98160,-0.1
2012,1,26,6,30,7.1000000000000005,149.92000000000002,98070,0.05
2012,1,26,7,30,6.59,149.58,97990,0.12
2012,1,26,8,30,1.5,163.5,97910,0.21
2012,1,26,9,30,1.5,181.22,97960,0.2
2012,1,26,10,30,0.67,329.14,97890,0.27
2012,1,26,11,30,1.17,35.34,97740,0.4
2012,1,26,12,30,1.6400000000000001,67.39,97560,0.53
2012,1,26,13,30,2.17,50.730000000000004,97410,0.73
2012,1,26,14,30,2.0100000000000002,57.36,97350,0.81
2012,1,26,15,30,0.96,69.47,97310,0.92
2012,1,26,16,30,1.46,337.35,97250,0.93
2012,1,26,17,30,4.34,311.42,97240,0.75
2012,1,26,18,30,4.47,313.33,97270,0.85
2012,1,26,19,30,5.3500000000000005,312.63,97250,0.9400000000000001
2012,1,26,20,30,4.88,325.15000000000003,97170,0.65
2012,1,26,21,30,7.04,311.82,97130,0.18
2012,1,26,22,30,8.02,310.22,97110,-0.34
2012,1,26,23,30,7.57,322.29,97080,-0.5700000000000001
2012,1,27,0,30,8.47,319.66,97080,-0.78
2012,1,27,1,30,8.950000000000001,322.83,97130,-0.51
2012,1,27,2,30,8.74,322.18,97210,-0.77
2012,1,27,3,30,9.38,328.34000000000003,97310,-0.62
2012,1,27,4,30,10.53,332.25,97390,-1.1
2012,1,27,5,30,10.41,330.07,97510,-1.47
2012,1,27,6,30,10.15,327.17,97600,-2.2
2012,1,27,7,30,9.63,325.24,97730,-2.67
2012,1,27,8,30,8.88,328.31,97820,-2.06
2012,1,27,9,30,6.87,316.28000000000003,97940,-1.59
2012,1,27,10,30,5.37,308.99,98010,-0.7000000000000001
2012,1,27,11,30,4.16,305.62,98000,0.04
2012,1,27,12,30,3.52,287.41,97970,0.52
2012,1,27,13,30,3.79,264.81,97940,0.9500000000000001
2012,1,27,14,30,4.37,243.06,97970,1.12
2012,1,27,15,30,5.87,242.61,98030,0.96
2012,1,27,16,30,6.79,237.73000000000002,98070,0.7000000000000001
2012,1,27,17,30,8.89,239.09,98160,0.38
2012,1,27,18,30,9.21,239.41,98190,0.08
2012,1,27,19,30,8.96,228.19,98160,0.32
2012,1,27,20,30,9.97,234.84,98090,0.07
2012,1,27,21,30,8.01,216.05,98040,-0.43
2012,1,27,22,30,9.93,226.37,98010,-0.76
2012,1,27,23,30,11.76,220.91,97940,-0.9
2012,1,28,0,30,11.370000000000001,212.03,97840,-0.8200000000000001
2012,1,28,1,30,11.370000000000001,209.89000000000001,97750,-1.03
2012,1,28,2,30,12.43,222.47,97660,-0.73
2012,1,28,3,30,12.91,286.36,97640,-0.9400000000000001
2012,1,28,4,30,11.790000000000001,297.73,97680,-3.2
2012,1,28,5,30,13.55,301.18,97780,-3.88
2012,1,28,6,30,13.13,297.23,97920,-5.1000000000000005
2012,1,28,7,30,12.07,293.74,98010,-5.3500000000000005
2012,1,28,8,30,12.63,289.97,98110,-5.03
2012,1,28,9,30,11.85,287.39,98210,-4.3
2012,1,28,10,30,10.950000000000001,280.6,98290,-3.4
2012,1,28,11,30,11.11,275.94,98340,-2.67
2012,1,28,12,30,11.83,271.18,98340,-2.42
2012,1,28,13,30,11.790000000000001,268.24,98340,-2.29
2012,1,28,14,30,12.27,267.85,98370,-2.27
2012,1,28,15,30,13.01,267.81,98460,-2.43
2012,1,28,16,30,14,260.92,98530,-2.6
2012,1,28,17,30,12.42,254.51000000000002,98550,-2.7800000000000002
2012,1,28,18,30,12.58,251.18,98560,-2.5100000000000002
2012,1,28,19,30,12.23,247.38,98540,-2.15
2012,1,28,20,30,11.36,239.45000000000002,98500,-1.82
2012,1,28,21,30,14.01,229.49,98370,-1.56
2012,1,28,22,30,15.06,232.43,98310,-1.31
2012,1,28,23,30,14.44,247.56,98300,-1.67
2012,1,29,0,30,10.02,273.13,98310,-2.82
2012,1,29,1,30,8.15,264.83,98320,-3.34
2012,1,29,2,30,7.21,254.41,98320,-3.58
2012,1,29,3,30,6.98,247.55,98250,-3.5300000000000002
2012,1,29,4,30,7.61,248.06,98240,-3.63
2012,1,29,5,30,8.08,233.43,98190,-3.6
2012,1,29,6,30,7.68,243.85,98170,-3.68
2012,1,29,7,30,8.94,268.17,98180,-3.88
2012,1,29,8,30,8.540000000000001,296.67,98250,-3.68
2012,1,29,9,30,8.86,321.65000000000003,98340,-3.38
2012,1,29,10,30,9.61,328.95,98450,-3.68
2012,1,29,11,30,9.540000000000001,321.49,98560,-3.72
2012,1,29,12,30,9.09,316.31,98610,-3.64
2012,1,29,13,30,8.58,309.27,98660,-3.58
2012,1,29,14,30,6.97,301.40000000000003,98710,-3.21
2012,1,29,15,30,8.21,297.40000000000003,98790,-3.72
2012,1,29,16,30,8.64,284.7,98900,-4.41
2012,1,29,17,30,7.11,289.18,98970,-5.03
2012,1,29,18,30,6.82,291.73,99010,-5.74
2012,1,29,19,30,6.04,292.73,99070,-6.61
2012,1,29,20,30,5.32,288.95,99120,-7.0200000000000005
2012,1,29,21,30,4.42,288.38,99110,-7.32
2012,1,29,22,30,3.38,280.45,99110,-7.42
2012,1,29,23,30,2.6,272.08,99100,-7.44
2012,1,30,0,30,1.93,266.08,99090,-7.43
2012,1,30,1,30,1.62,214.05,99020,-7.21
2012,1,30,2,30,3.17,178.42000000000002,98960,-6.5
2012,1,30,3,30,4.42,160.11,98840,-5.18
2012,1,30,4,30,7.15,150.65,98770,-4.2
2012,1,30,5,30,10.35,155.12,98680,-4.25
2012,1,30,6,30,11.84,155.47,98620,-4.23
2012,1,30,7,30,13.34,155.43,98530,-3.94
2012,1,30,8,30,13.17,163.52,98460,-3.1
2012,1,30,9,30,12.040000000000001,178.51,98310,-1.79
2012,1,30,10,30,11.040000000000001,197.33,98200,-0.35000000000000003
2012,1,30,11,30,9.790000000000001,224.88,98110,1.54
2012,1,30,12,30,11.15,229.25,98010,2.97
2012,1,30,13,30,12.23,222.66,97880,4.04
2012,1,30,14,30,12.56,221.58,97810,4.82
2012,1,30,15,30,13.36,221.49,97780,5.48
2012,1,30,16,30,13.84,219.67000000000002,97790,6.01
2012,1,30,17,30,14.42,220.62,97840,6.24
2012,1,30,18,30,14.55,222.03,97850,5.69
2012,1,30,19,30,15.16,226.06,97850,5.46
2012,1,30,20,30,15.13,227.92000000000002,97850,5.55
2012,1,30,21,30,15.07,229.45000000000002,97850,5.65
2012,1,30,22,30,15.450000000000001,230.03,97840,5.68
2012,1,30,23,30,15.66,232.45000000000002,97840,5.51
2012,1,31,0,30,16.26,233.77,97860,5.59
2012,1,31,1,30,16.37,233.88,97850,5.73
2012,1,31,2,30,16.54,232.57,97820,5.73
2012,1,31,3,30,16.44,232.6,97800,5.69
2012,1,31,4,30,16.25,231.97,97790,5.64
2012,1,31,5,30,16.21,228.99,97830,5.53
2012,1,31,6,30,16.240000000000002,225.74,97820,5.3500000000000005
2012,1,31,7,30,16.07,226.73000000000002,97840,5.34
2012,1,31,8,30,15.66,227.05,97810,5.47
2012,1,31,9,30,15.31,228.13,97810,6.28
2012,1,31,10,30,14.73,228.37,97780,7.36
2012,1,31,11,30,14.950000000000001,226.59,97730,8.59
2012,1,31,12,30,13.6,225.29,97680,9.49
2012,1,31,13,30,13.23,225.70000000000002,97610,9.42
2012,1,31,14,30,12.36,226.59,97580,9.76
2012,1,31,15,30,12.77,229.98000000000002,97600,9.41
2012,1,31,16,30,12.68,232.25,97610,9.4
2012,1,31,17,30,11.38,240.56,97680,9.5
2012,1,31,18,30,11.8,254.05,97720,9.34
2012,1,31,19,30,11.16,264.68,97730,8.66
2012,1,31,20,30,11.17,274.49,97810,6.63
2012,1,31,21,30,9.81,298.64,97870,3.91
2012,1,31,22,30,10.58,302.98,97950,2.86
2012,1,31,23,30,9.040000000000001,308.82,98060,2.5100000000000002
2012,2,1,0,30,9.35,309.79,98160,2.25
2012,2,1,1,30,8.700000000000001,310.49,98240,2.23
2012,2,1,2,30,8.13,311.21,98320,1.92
2012,2,1,3,30,7.36,312.42,98390,1.4000000000000001
2012,2,1,4,30,7.01,308.49,98440,0.84
2012,2,1,5,30,6.72,308.88,98530,0.28
2012,2,1,6,30,6.51,310.18,98560,-0.22
2012,2,1,7,30,6.07,306.97,98620,-0.59
2012,2,1,8,30,5.04,318.37,98660,-0.41000000000000003
2012,2,1,9,30,4.58,322.34000000000003,98710,0.27
2012,2,1,10,30,2.87,330.74,98740,0.9
2012,2,1,11,30,2.63,47.980000000000004,98750,1.08
2012,2,1,12,30,2.83,33.53,98730,0.97
2012,2,1,13,30,2.72,50.59,98730,0.92
2012,2,1,14,30,3.04,51.79,98720,0.91
2012,2,1,15,30,2.97,42.56,98730,1
2012,2,1,16,30,2.87,34.76,98740,1.17
2012,2,1,17,30,2.96,38.29,98730,1.26
2012,2,1,18,30,2.73,47.980000000000004,98740,1.29
2012,2,1,19,30,2.69,51.54,98740,1.33
2012,2,1,20,30,2.5,60.06,98800,1.44
2012,2,1,21,30,2.0300000000000002,96.65,98880,1.55
2012,2,1,22,30,1.69,87.38,98910,1.58
2012,2,1,23,30,1.49,56.14,98900,1.56
2012,2,2,0,30,1.61,15.77,98930,1.59
2012,2,2,1,30,1.61,359.56,98940,1.56
2012,2,2,2,30,1.81,4.36,98950,1.37
2012,2,2,3,30,1.37,335.04,98960,1.37
2012,2,2,4,30,1.78,302.58,99030,1.46
2012,2,2,5,30,1.72,287.76,99080,1.37
2012,2,2,6,30,2.2800000000000002,310.27,99110,1.22
2012,2,2,7,30,2.7,308.57,99180,0.89
2012,2,2,8,30,1.75,305.09000000000003,99240,0.79
2012,2,2,9,30,1.54,272.79,99300,0.98
2012,2,2,10,30,2.71,256.45,99360,1.73
2012,2,2,11,30,3.66,264.34000000000003,99380,2.81
2012,2,2,12,30,3.66,279.72,99330,4.04
2012,2,2,13,30,2,281.35,99300,4.29
2012,2,2,14,30,1.48,107.32000000000001,99290,3.25
2012,2,2,15,30,1.92,136.6,99330,3.54
2012,2,2,16,30,2.13,149.14000000000001,99370,3.38
2012,2,2,17,30,1.6600000000000001,153.35,99390,3.8000000000000003
2012,2,2,18,30,1.35,133.61,99430,3.62
2012,2,2,19,30,1.69,130.26,99480,3.16
2012,2,2,20,30,2.5,137.5,99560,3
2012,2,2,21,30,2.58,104.19,99570,3.33
2012,2,2,22,30,2.29,117.19,99640,3.18
2012,2,2,23,30,2.5100000000000002,153.79,99710,2.79
2012,2,3,0,30,2.3000000000000003,134.14000000000001,99740,2.72
2012,2,3,1,30,2.86,134.31,99720,2.39
2012,2,3,2,30,3.92,153.8,99740,2.2800000000000002
2012,2,3,3,30,4.28,152.97,99740,2.21
2012,2,3,4,30,3.6,148.98,99780,2.45
2012,2,3,5,30,3.5,158.72,99790,1.94
2012,2,3,6,30,3.06,166.56,99850,1.52
2012,2,3,7,30,2.19,145.38,99870,1.24
2012,2,3,8,30,1.95,108.7,99930,1.2
2012,2,3,9,30,2.5100000000000002,117.29,99890,1.37
2012,2,3,10,30,3,106.16,99840,1.42
2012,2,3,11,30,2.7600000000000002,89.79,99830,1.58
2012,2,3,12,30,3.33,78.88,99760,1.8
2012,2,3,13,30,3.61,49.72,99720,1.3900000000000001
2012,2,3,14,30,3.83,38.59,99680,1.1400000000000001
2012,2,3,15,30,5.13,44,99650,1.05
2012,2,3,16,30,3.83,40.11,99720,0.98
2012,2,3,17,30,4.49,49.49,99680,1.79
2012,2,3,18,30,5.74,52.59,99650,2.12
2012,2,3,19,30,5.5600000000000005,53.1,99660,2.15
2012,2,3,20,30,7.17,47.58,99670,1.97
2012,2,3,21,30,7.25,59.96,99570,1.99
2012,2,3,22,30,7.32,63.65,99550,1.99
2012,2,3,23,30,7.95,74.5,99500,2.02
2012,2,4,0,30,7.57,90.3,99510,2.12
2012,2,4,1,30,6.46,95.01,99560,1.94
2012,2,4,2,30,6.32,90.02,99550,1.84
2012,2,4,3,30,6.71,83.94,99530,1.75
2012,2,4,4,30,7.58,82.78,99510,1.6600000000000001
2012,2,4,5,30,9.81,73.62,99340,1.3900000000000001
2012,2,4,6,30,10.02,83.9,99350,1.4000000000000001
2012,2,4,7,30,10.33,76.60000000000001,99370,1.22
2012,2,4,8,30,10.81,75.23,99330,1
2012,2,4,9,30,9.39,76.15,99360,0.9
2012,2,4,10,30,8.1,75.46000000000001,99340,0.78
2012,2,4,11,30,6.96,76.7,99280,0.75
2012,2,4,12,30,7.2,65.43,99170,0.65
2012,2,4,13,30,7.63,50.6,99130,0.66
2012,2,4,14,30,8.01,45.4,99100,0.74
2012,2,4,15,30,8.99,36.35,99090,0.73
2012,2,4,16,30,8.620000000000001,31.330000000000002,99080,0.46
2012,2,4,17,30,7.5600000000000005,29.48,99080,0.41000000000000003
2012,2,4,18,30,6.32,26.400000000000002,99050,0.1
2012,2,4,19,30,5.49,25.79,99060,0.16
2012,2,4,20,30,5.39,23.61,99090,0.17
2012,2,4,21,30,5.07,19.94,99090,0.16
2012,2,4,22,30,6.0600000000000005,12.27,99120,0.29
2012,2,4,23,30,8.17,5.74,99070,0.18
2012,2,5,0,30,6.49,1.92,99070,0.11
2012,2,5,1,30,5.55,350.84000000000003,99050,-0.07
2012,2,5,2,30,5.61,351.91,99070,-0.41000000000000003
2012,2,5,3,30,4.92,353.31,99040,-0.28
2012,2,5,4,30,5.08,355.74,99090,-0.07
2012,2,5,5,30,5.89,351.07,99120,0.16
2012,2,5,6,30,7.29,3.13,99160,0.9500000000000001
2012,2,5,7,30,7.3500000000000005,5.57,99230,0.6
2012,2,5,8,30,6.67,7.87,99310,0.46
2012,2,5,9,30,6.7,12.05,99380,0.14
2012,2,5,10,30,6.37,13.42,99410,-0.1
2012,2,5,11,30,5.29,11.450000000000001,99410,-0.18
2012,2,5,12,30,5.05,2.95,99340,-0.23
2012,2,5,13,30,4.53,358.29,99310,-0.49
2012,2,5,14,30,3.7600000000000002,8.45,99280,-0.4
2012,2,5,15,30,3.36,16.69,99290,-0.44
2012,2,5,16,30,2.5300000000000002,26.77,99280,-0.26
2012,2,5,17,30,1.3900000000000001,22.150000000000002,99290,0.05
2012,2,5,18,30,0.34,272.45,99240,0.25
2012,2,5,19,30,1.77,244.27,99230,0.8200000000000001
2012,2,5,20,30,2.83,246.86,99220,0.9500000000000001
2012,2,5,21,30,3.65,277.94,99190,0.62
2012,2,5,22,30,4.83,293.8,99160,0.16
2012,2,5,23,30,5.5200000000000005,288.33,99150,0.25
2012,2,6,0,30,5.62,279.12,99130,-0.28
2012,2,6,1,30,5.37,274.29,99100,-0.41000000000000003
2012,2,6,2,30,5.99,266.38,99090,-0.52
2012,2,6,3,30,5.84,256.33,99040,-0.67
2012,2,6,4,30,6.49,257.16,99030,-0.84
2012,2,6,5,30,6.72,261.32,98980,-0.96
2012,2,6,6,30,7.61,264.72,99010,-1.17
2012,2,6,7,30,7.16,267.45,98990,-1.3900000000000001
2012,2,6,8,30,6.390000000000001,270.72,98980,-1.1400000000000001
2012,2,6,9,30,6.3,268.09000000000003,98960,-0.33
2012,2,6,10,30,6.63,257.09000000000003,98900,0.6900000000000001
2012,2,6,11,30,7.11,252.26000000000002,98850,2.09
2012,2,6,12,30,7.66,251.5,98750,3.36
2012,2,6,13,30,7.92,253.75,98660,4.29
2012,2,6,14,30,8.08,253.69,98600,4.92
2012,2,6,15,30,8.26,253.22,98590,4.96
2012,2,6,16,30,7.83,255.96,98610,4.66
2012,2,6,17,30,7.92,261.32,98620,3.83
2012,2,6,18,30,8.8,267.25,98640,3.0500000000000003
2012,2,6,19,30,7.8,278.78000000000003,98700,2.48
2012,2,6,20,30,7.42,290.26,98750,1.94
2012,2,6,21,30,7.390000000000001,312.38,98790,1.24
2012,2,6,22,30,6.5,311.29,98790,1.03
2012,2,6,23,30,5.54,318.38,98800,0.8
2012,2,7,0,30,5.19,330.99,98820,0.65
2012,2,7,1,30,4.97,337.78000000000003,98860,0.6900000000000001
2012,2,7,2,30,5.48,355.84000000000003,98890,0.81
2012,2,7,3,30,10.85,31.5,98920,1.08
2012,2,7,4,30,10.81,32.02,99000,0.5700000000000001
2012,2,7,5,30,10.64,32.79,99050,0.59
2012,2,7,6,30,10.99,32.05,99120,0.12
2012,2,7,7,30,11.540000000000001,31.66,99250,-0.25
2012,2,7,8,30,11.6,30.93,99340,-0.58
2012,2,7,9,30,11.200000000000001,43.46,99400,-0.78
2012,2,7,10,30,11.81,38.34,99430,-1.09
2012,2,7,11,30,11.89,33.38,99470,-1.45
2012,2,7,12,30,11.94,27.32,99470,-2
2012,2,7,13,30,11.43,22.2,99490,-2.5500000000000003
2012,2,7,14,30,11.21,23.36,99500,-2.74
2012,2,7,15,30,10.19,24.37,99540,-2.64
2012,2,7,16,30,9.540000000000001,27,99540,-2.62
2012,2,7,17,30,9.92,26.55,99550,-2.5500000000000003
2012,2,7,18,30,9.86,24.95,99580,-2.47
2012,2,7,19,30,9.370000000000001,22.98,99640,-2.41
2012,2,7,20,30,9.59,23.02,99630,-2.36
2012,2,7,21,30,9.3,25.13,99620,-2.3000000000000003
2012,2,7,22,30,8.51,29.2,99610,-2.3000000000000003
2012,2,7,23,30,7.67,29.650000000000002,99650,-2.2800000000000002
2012,2,8,0,30,7.47,32.21,99620,-2.5100000000000002
2012,2,8,1,30,7.1000000000000005,24.93,99620,-2.71
2012,2,8,2,30,7.24,16.22,99620,-3.0700000000000003
2012,2,8,3,30,7,8.61,99600,-3.35
2012,2,8,4,30,6.15,6.7,99590,-3.61
2012,2,8,5,30,6.46,3.35,99620,-3.81
2012,2,8,6,30,7.01,0.7000000000000001,99620,-4.1
2012,2,8,7,30,7.66,342.76,99650,-4.94
2012,2,8,8,30,7.15,334.96,99690,-5.5
2012,2,8,9,30,7.29,340.45,99690,-5.4
2012,2,8,10,30,6,347.52,99680,-5.26
2012,2,8,11,30,4.4,348.08,99650,-4.74
2012,2,8,12,30,4.0600000000000005,352.53000000000003,99560,-4
2012,2,8,13,30,3.35,334.44,99460,-2.67
2012,2,8,14,30,3.66,293.33,99420,-1.8800000000000001
2012,2,8,15,30,4.05,287.17,99380,-1.74
2012,2,8,16,30,4.94,288.3,99330,-1.83
2012,2,8,17,30,4.64,291.28000000000003,99310,-2.07
2012,2,8,18,30,5.8,292.52,99300,-2.58
2012,2,8,19,30,5.5200000000000005,290.53000000000003,99330,-2.88
2012,2,8,20,30,5.98,291.17,99360,-3.27
2012,2,8,21,30,5.83,289.92,99340,-3.56
2012,2,8,22,30,6.0200000000000005,288.93,99350,-3.83
2012,2,8,23,30,6.04,288.88,99310,-4.12
2012,2,9,0,30,5.64,287.47,99300,-4.25
2012,2,9,1,30,5.12,284.23,99250,-4.33
2012,2,9,2,30,5.03,277.48,99230,-4.37
2012,2,9,3,30,5.64,270.35,99200,-4.63
2012,2,9,4,30,6.08,273.74,99160,-4.87
2012,2,9,5,30,5.75,275.71,99180,-5.03
2012,2,9,6,30,5.26,279.01,99160,-5.28
2012,2,9,7,30,5.15,270.05,99170,-5.45
2012,2,9,8,30,5.51,257.37,99170,-4.99
2012,2,9,9,30,5.71,252.69,99150,-4.24
2012,2,9,10,30,6.01,241.48000000000002,99120,-3.13
2012,2,9,11,30,6.48,238.1,99050,-2.08
2012,2,9,12,30,7.01,239.34,98940,-1.27
2012,2,9,13,30,7.29,236.94,98840,-0.7000000000000001
2012,2,9,14,30,7.72,232,98750,-0.44
2012,2,9,15,30,7.91,229.19,98700,-0.44
2012,2,9,16,30,7.61,226.68,98650,-0.77
2012,2,9,17,30,8.31,228.14000000000001,98640,-1.16
2012,2,9,18,30,8.93,231.69,98640,-1.6600000000000001
2012,2,9,19,30,8.8,237.01,98650,-1.73
2012,2,9,20,30,8.41,244.61,98650,-1.74
2012,2,9,21,30,8.33,247.39000000000001,98650,-1.71
2012,2,9,22,30,8.21,241.98000000000002,98620,-1.61
2012,2,9,23,30,7.79,229.76,98550,-1.6600000000000001
2012,2,10,0,30,8.18,229.48000000000002,98510,-1.6400000000000001
2012,2,10,1,30,9.49,231.03,98440,-1.86
2012,2,10,2,30,8.290000000000001,236.16,98380,-1.82
2012,2,10,3,30,8.06,230.68,98300,-1.8900000000000001
2012,2,10,4,30,6.7,237.62,98220,-1.82
2012,2,10,5,30,6.640000000000001,226.42000000000002,98200,-1.7
2012,2,10,6,30,7.16,228.3,98180,-1.81
2012,2,10,7,30,6.8500000000000005,239.08,98160,-1.6300000000000001
2012,2,10,8,30,6.5200000000000005,245.02,98150,-1.42
2012,2,10,9,30,6.09,249.36,98130,-1.03
2012,2,10,10,30,5.29,256.34000000000003,98110,-0.52
2012,2,10,11,30,5.26,272.97,98060,-0.19
2012,2,10,12,30,10.59,346.5,98070,-2.33
2012,2,10,13,30,16.19,2.08,98080,-3.9
2012,2,10,14,30,16.98,4.21,98180,-5.18
2012,2,10,15,30,18.04,3.14,98280,-5.94
2012,2,10,16,30,17.82,0.53,98360,-6.55
2012,2,10,17,30,18.990000000000002,343.48,98460,-9.290000000000001
2012,2,10,18,30,19.13,341.74,98570,-10.39
2012,2,10,19,30,19.02,341.36,98660,-11.25
2012,2,10,20,30,18.580000000000002,338.78000000000003,98750,-11.77
2012,2,10,21,30,18.990000000000002,338.89,98820,-12.18
